SENTIDO,LATITUD,LONGITUD,anio,mes,dia,hr,greater_mean
Ingreso,-34.588796,-58.38152,2021,3,1,6,False
Egreso,-34.579632,-58.427733,2022,2,7,20,False
Interna,-34.53698,-58.470968,2021,11,8,15,False
Egreso,-34.633299,-58.468594,2022,1,28,3,False
Interna,-34.618036,-58.410236,2021,12,7,17,True
Interna,-34.579632,-58.427733,2022,2,23,6,False
Interna,-34.60855,-58.372951,2021,10,18,18,True
Egreso,-34.579632000000004,-58.427733,2020,6,18,8,False
Egreso,-34.633299,-58.468594,2021,11,24,5,False
Ingreso,-34.588796,-58.38152,2021,2,23,11,True
Interna,-34.579632,-58.427733,2020,10,8,21,True
Interna,-34.618036,-58.410236,2022,3,12,5,False
Egreso,-34.588796,-58.38152,2021,10,1,14,True
Interna,-34.60855,-58.372951,2022,1,8,5,False
Interna,-34.633299,-58.468594,2022,2,7,18,False
Egreso,-34.633299,-58.468594,2020,6,3,14,True
Interna,-34.618036,-58.410236,2020,12,17,5,False
Ingreso,-34.588796,-58.38152,2021,11,28,1,False
Ingreso,-34.588796,-58.38152,2020,12,20,16,False
Interna,,,2021,5,14,13,False
Egreso,-34.633299,-58.468594,2020,4,24,1,False
Interna,-34.588796,-58.38152,2020,6,18,8,True
Interna,-34.53698,-58.470968,2020,7,21,5,False
Interna,-34.53698,-58.470968,2021,2,26,3,False
Interna,-34.633299,-58.468594,2020,4,9,12,False
Interna,-34.618036,-58.410236,2020,8,28,7,True
Ingreso,-34.588796,-58.38152,2022,2,16,18,True
Ingreso,-34.588796,-58.38152,2020,3,12,19,True
Interna,-34.60855,-58.372951,2021,7,9,16,False
Interna,-34.579632,-58.427733,2021,1,27,18,True
Interna,-34.53698,-58.470968,2020,12,11,17,True
Ingreso,-34.633299,-58.468594,2021,6,4,3,False
Ingreso,-34.633299,-58.468594,2020,4,29,18,True
Interna,-34.633299,-58.468594,2020,3,2,8,False
Ingreso,-34.633299,-58.468594,2022,1,11,13,True
Ingreso,-34.588796,-58.38152,2020,7,8,4,False
Interna,-34.633299,-58.468594,2021,10,5,14,False
Egreso,-34.633299,-58.468594,2020,9,26,21,False
Egreso,-34.633299,-58.468594,2021,6,11,9,True
Interna,-34.618036,-58.410236,2020,3,26,2,False
Interna,-34.579632,-58.427733,2020,11,23,23,True
Ingreso,-34.588796,-58.38152,2020,12,26,8,False
Interna,-34.588796,-58.38152,2021,5,28,9,True
Ingreso,-34.588796,-58.38152,2021,4,28,3,False
Ingreso,-34.588796,-58.38152,2021,12,9,18,True
Interna,-34.53698,-58.470968,2021,10,6,19,True
Egreso,-34.588796,-58.38152,2021,5,5,13,True
Egreso,-34.579632,-58.427733,2022,3,12,12,True
Egreso,-34.633299,-58.468594,2020,5,23,20,False
Interna,-34.579632,-58.427733,2021,2,6,13,True
Ingreso,-34.633299,-58.468594,2021,3,2,15,True
Interna,-34.53698,-58.470968,2020,8,8,3,False
Egreso,-34.579632,-58.427733,2020,11,17,5,False
Egreso,-34.588796,-58.38152,2021,9,25,19,False
Egreso,-34.588796,-58.38152,2020,5,3,9,False
Egreso,-34.588796,-58.38152,2021,3,9,11,True
Egreso,-34.633299,-58.468594,2021,4,21,8,True
Egreso,-34.588796,-58.38152,2020,8,20,9,False
Ingreso,-34.633299,-58.468594,2020,5,2,12,True
Interna,-34.60855,-58.372951,2021,11,1,20,False
Egreso,-34.588796,-58.38152,2021,7,2,1,False
Interna,-34.53698,-58.470968,2020,9,4,21,False
Interna,-34.588796,-58.38152,2022,1,23,19,False
Interna,-34.588796,-58.38152,2020,9,4,3,False
Interna,-34.633299,-58.468594,2020,10,23,17,False
Interna,-34.60855,-58.372951,2021,12,16,7,False
Interna,-34.579632,-58.427733,2022,1,14,20,False
Ingreso,-34.588796,-58.38152,2021,8,18,11,True
Interna,-34.60855,-58.372951,2021,9,10,23,False
Interna,-34.633299,-58.468594,2020,7,15,2,False
Interna,-34.579632000000004,-58.427733,2020,4,25,15,True
Interna,-34.588796,-58.38152,2021,5,2,13,True
Interna,-34.618036,-58.410236,2021,6,15,13,True
Interna,-34.633299,-58.468594,2021,12,16,0,False
Interna,-34.579632,-58.427733,2021,10,2,17,True
Interna,-34.633299,-58.468594,2021,3,4,20,False
Interna,-34.633299,-58.468594,2021,10,18,21,False
Interna,-34.588796,-58.38152,2021,9,29,11,True
Interna,-34.53698,-58.470968,2020,10,26,20,True
Interna,-34.53698,-58.470968,2020,7,5,20,False
Egreso,-34.633299,-58.468594,2021,7,9,2,False
Egreso,-34.579632,-58.427733,2020,10,2,8,False
Ingreso,-34.588796,-58.38152,2020,3,7,2,False
Egreso,-34.579632,-58.427733,2021,10,22,9,False
Interna,-34.588796,-58.38152,2020,6,9,22,False
Egreso,-34.579632,-58.427733,2021,6,22,4,False
Interna,-34.53698,-58.470968,2021,12,25,5,False
Egreso,-34.633299,-58.468594,2020,3,7,16,True
Egreso,-34.579632,-58.427733,2021,3,28,20,False
Egreso,-34.588796,-58.38152,2021,2,17,0,False
Interna,-34.633299,-58.468594,2020,4,20,4,False
Interna,-34.579632,-58.427733,2021,3,4,17,True
Interna,-34.633299,-58.468594,2020,4,25,2,False
Interna,-34.588796,-58.38152,2020,5,26,14,True
Interna,-34.588796,-58.38152,2021,1,20,3,False
Interna,-34.579632,-58.427733,2021,10,15,0,False
Interna,,,2022,2,14,10,False
Interna,-34.633299,-58.468594,2020,11,9,6,False
Ingreso,-34.633299,-58.468594,2021,10,15,17,True
Ingreso,-34.633299,-58.468594,2021,4,17,9,True
Interna,-34.618036,-58.410236,2021,6,28,18,True
Egreso,-34.588796,-58.38152,2021,10,7,17,True
Interna,-34.618036,-58.410236,2021,2,5,3,False
Ingreso,-34.588796,-58.38152,2020,6,18,1,False
Ingreso,-34.633299,-58.468594,2020,3,19,7,True
Egreso,-34.579632,-58.427733,2021,10,19,11,False
Interna,-34.588796,-58.38152,2020,8,3,22,False
Egreso,-34.579632,-58.427733,2020,7,1,12,False
Interna,-34.633299,-58.468594,2020,3,10,20,False
Interna,-34.618036,-58.410236,2021,7,18,17,False
Interna,-34.579632000000004,-58.427733,2020,3,24,5,False
Ingreso,-34.633299,-58.468594,2020,9,4,0,False
Egreso,-34.633299,-58.468594,2021,5,19,6,False
Egreso,-34.633299,-58.468594,2021,2,26,21,True
Interna,-34.618036,-58.410236,2020,9,23,17,True
Interna,-34.633299,-58.468594,2020,8,12,13,False
Ingreso,-34.633299,-58.468594,2021,10,29,13,True
Ingreso,-34.633299,-58.468594,2020,9,16,2,False
Ingreso,-34.633299,-58.468594,2021,8,30,14,True
Interna,-34.633299,-58.468594,2020,11,23,23,False
Interna,-34.579632,-58.427733,2020,12,18,5,False
Interna,-34.618036,-58.410236,2021,7,6,6,False
Ingreso,-34.633299,-58.468594,2022,2,27,13,True
Interna,-34.633299,-58.468594,2021,6,24,0,False
Interna,-34.579632,-58.427733,2020,7,11,6,False
Ingreso,-34.633299,-58.468594,2020,7,24,7,True
Ingreso,-34.588796,-58.38152,2020,4,28,12,True
Ingreso,-34.588796,-58.38152,2020,10,6,15,False
Ingreso,-34.588796,-58.38152,2021,12,7,12,True
Egreso,-34.579632,-58.427733,2021,3,28,13,False
Egreso,-34.588796,-58.38152,2021,3,23,19,True
Interna,-34.53698,-58.470968000000006,2020,5,11,8,True
Egreso,-34.579632,-58.427733,2021,3,12,3,False
Interna,-34.618036,-58.410236,2021,12,13,10,True
Ingreso,-34.588796,-58.38152,2022,3,5,13,True
Interna,-34.53698,-58.470968000000006,2020,5,17,5,False
Egreso,-34.579632,-58.427733,2020,10,25,16,False
Egreso,-34.579632000000004,-58.427733,2020,4,8,17,False
Interna,-34.579632,-58.427733,2022,2,24,23,False
Interna,-34.618036,-58.410236,2020,8,31,6,False
Egreso,-34.579632,-58.427733,2021,2,17,3,False
Interna,-34.633299,-58.468594,2020,7,4,7,False
Interna,-34.579632,-58.427733,2022,2,3,23,False
Ingreso,-34.588796,-58.38152,2021,9,30,12,True
Interna,-34.579632,-58.427733,2020,7,20,13,True
Interna,-34.618036,-58.410236,2021,6,25,12,True
Interna,-34.579632,-58.427733,2021,6,18,4,False
Ingreso,-34.633299,-58.468594,2021,12,2,11,True
Interna,-34.618036,-58.410236,2021,8,10,7,False
Interna,-34.588796,-58.38152,2021,9,10,10,False
Ingreso,-34.633299,-58.468594,2020,5,28,9,True
Interna,-34.588796,-58.38152,2021,3,6,3,False
Interna,-34.53698,-58.470968,2021,12,26,7,False
Interna,-34.53698,-58.470968,2021,4,2,2,False
Interna,-34.60855,-58.372951,2021,7,7,15,False
Interna,-34.618036,-58.410236,2020,10,8,5,False
Ingreso,-34.633299,-58.468594,2021,1,4,16,True
Ingreso,-34.633299,-58.468594,2021,5,6,20,False
Interna,-34.53698,-58.470968,2022,1,19,0,False
Interna,-34.588796,-58.38152,2020,5,10,19,False
Interna,-34.618036,-58.410236,2020,3,28,9,False
Interna,-34.60855,-58.372951,2020,3,6,15,True
Interna,,,2021,5,9,11,False
Interna,-34.618036,-58.410236,2020,4,9,3,False
Interna,-34.53698,-58.470968,2020,9,22,5,False
Egreso,-34.579632,-58.427733,2020,12,4,3,False
Interna,-34.618036,-58.410236,2020,6,13,5,False
Interna,-34.633299,-58.468594,2021,5,3,17,False
Interna,-34.579632,-58.427733,2021,3,30,16,True
Interna,-34.618036,-58.410236,2020,5,17,21,False
Egreso,-34.588796,-58.38152,2021,1,22,17,True
Egreso,-34.579632,-58.427733,2021,5,31,15,False
Interna,,,2021,11,1,15,False
Egreso,-34.588796,-58.38152,2020,8,2,18,False
Egreso,-34.579632,-58.427733,2021,10,25,21,False
Ingreso,-34.588796,-58.38152,2020,5,12,9,True
Interna,-34.588796,-58.38152,2021,7,21,6,False
Interna,-34.633299,-58.468594,2020,11,21,19,False
Ingreso,-34.588796,-58.38152,2021,5,23,12,False
Egreso,-34.633299,-58.468594,2021,1,21,16,True
Egreso,-34.633299,-58.468594,2022,1,14,14,True
Interna,,,2021,12,28,3,False
Egreso,-34.588796,-58.38152,2020,7,10,6,False
Interna,-34.53698,-58.470968,2021,9,18,10,False
Interna,-34.618036,-58.410236,2020,12,5,6,False
Interna,-34.53698,-58.470968,2020,9,10,6,False
Interna,-34.60855,-58.372951,2021,2,5,21,True
Egreso,-34.579632000000004,-58.427733,2020,5,29,9,False
Interna,-34.579632,-58.427733,2020,10,26,10,True
Ingreso,-34.588796,-58.38152,2020,12,10,4,False
Ingreso,-34.588796,-58.38152,2021,9,9,0,False
Egreso,-34.579632,-58.427733,2020,10,15,4,False
Interna,-34.60855,-58.372951,2020,6,4,12,True
Interna,-34.579632,-58.427733,2021,5,5,13,True
Interna,-34.53698,-58.470968,2021,6,8,19,True
Ingreso,-34.633299,-58.468594,2021,8,9,23,False
Egreso,-34.588796,-58.38152,2021,8,30,14,True
Interna,-34.618036,-58.410236,2020,3,27,17,False
Egreso,-34.633299,-58.468594,2021,12,9,7,True
Interna,-34.579632,-58.427733,2020,7,1,23,False
Egreso,-34.579632,-58.427733,2021,12,15,20,False
Egreso,-34.588796,-58.38152,2022,2,17,22,False
Interna,-34.633299,-58.468594,2020,11,9,5,False
Egreso,-34.633299,-58.468594,2021,12,1,11,True
Egreso,-34.588796,-58.38152,2020,8,4,10,False
Interna,-34.618036,-58.410236,2020,6,15,8,False
Ingreso,-34.588796,-58.38152,2021,4,23,7,True
Ingreso,-34.588796,-58.38152,2021,12,19,9,False
Interna,-34.618036,-58.410236,2021,9,22,23,False
Ingreso,-34.588796,-58.38152,2021,5,19,7,True
Interna,-34.60855,-58.372951,2020,6,17,5,False
Interna,-34.53698,-58.470968,2021,11,5,22,False
Interna,-34.588796,-58.38152,2021,12,8,2,False
Egreso,-34.579632,-58.427733,2022,1,12,5,False
Interna,-34.60855,-58.372951,2022,1,28,11,False
Interna,-34.579632000000004,-58.427733,2020,4,5,12,False
Interna,,,2021,10,13,23,False
Interna,-34.60855,-58.372951,2020,7,3,10,True
Interna,-34.633299,-58.468594,2021,10,6,2,False
Interna,-34.618036,-58.410236,2021,7,28,13,False
Ingreso,-34.588796,-58.38152,2022,1,7,2,False
Ingreso,-34.633299,-58.468594,2021,5,29,11,False
Interna,-34.633299,-58.468594,2020,5,18,18,False
Interna,-34.618036,-58.410236,2020,10,16,23,False
Egreso,-34.633299,-58.468594,2020,3,10,23,True
Interna,-34.60855,-58.372951,2020,9,3,20,False
Ingreso,-34.588796,-58.38152,2020,8,12,11,True
Interna,-34.588796,-58.38152,2020,9,27,9,False
Interna,-34.579632,-58.427733,2021,1,29,23,True
Interna,-34.588796,-58.38152,2021,5,16,3,False
Egreso,-34.579632,-58.427733,2022,1,30,22,False
Egreso,-34.579632,-58.427733,2021,5,24,14,False
Interna,-34.60855,-58.372951,2021,3,30,22,False
Egreso,-34.579632,-58.427733,2021,12,17,16,False
Interna,-34.588796,-58.38152,2020,7,17,22,False
Egreso,-34.579632,-58.427733,2021,11,6,7,False
Egreso,-34.588796,-58.38152,2020,7,1,4,False
Interna,-34.60855,-58.372951,2020,9,18,16,True
Egreso,-34.579632,-58.427733,2021,6,9,22,False
Egreso,-34.579632,-58.427733,2021,3,26,9,False
Interna,-34.618036,-58.410236,2022,1,19,3,False
Interna,-34.633299,-58.468594,2020,8,10,11,False
Interna,-34.588796,-58.38152,2021,9,9,11,False
Egreso,-34.579632000000004,-58.427733,2020,3,26,5,False
Interna,-34.53698,-58.470968000000006,2020,6,14,21,True
Egreso,-34.633299,-58.468594,2021,5,22,4,False
Egreso,-34.633299,-58.468594,2020,12,7,14,True
Egreso,-34.633299,-58.468594,2021,9,4,8,True
Egreso,-34.588796,-58.38152,2021,5,21,12,True
Interna,-34.633299,-58.468594,2021,1,26,10,False
Ingreso,-34.633299,-58.468594,2020,11,21,7,True
Interna,-34.579632,-58.427733,2020,10,31,4,False
Interna,-34.618036,-58.410236,2021,5,26,10,True
Egreso,-34.579632,-58.427733,2020,7,21,12,False
Egreso,-34.579632,-58.427733,2021,1,11,15,False
Interna,-34.618036,-58.410236,2020,6,25,7,True
Egreso,-34.579632,-58.427733,2021,5,17,21,False
Interna,-34.60855,-58.372951,2020,11,17,14,True
Ingreso,-34.633299,-58.468594,2021,7,16,15,True
Ingreso,-34.588796,-58.38152,2020,8,16,18,False
Egreso,-34.579632,-58.427733,2021,2,1,23,False
Interna,-34.618036,-58.410236,2022,1,19,1,False
Interna,,,2021,5,22,5,False
Interna,-34.618036,-58.410236,2020,6,21,0,False
Egreso,-34.588796,-58.38152,2020,7,31,13,True
Interna,-34.60855,-58.372951,2021,9,29,20,False
Interna,-34.53698,-58.470968,2021,4,10,1,False
Interna,-34.588796,-58.38152,2021,5,8,5,False
Ingreso,-34.633299,-58.468594,2021,11,18,19,True
Egreso,-34.579632,-58.427733,2021,9,16,16,True
Interna,-34.633299,-58.468594,2021,5,29,16,False
Egreso,-34.588796,-58.38152,2022,2,10,18,True
Interna,-34.579632,-58.427733,2021,5,20,12,True
Egreso,-34.588796,-58.38152,2021,11,12,13,True
Interna,-34.618036,-58.410236,2021,1,10,15,True
Interna,-34.579632,-58.427733,2021,5,20,15,True
Interna,-34.633299,-58.468594,2020,12,5,1,False
Egreso,-34.588796,-58.38152,2021,3,20,13,False
Interna,-34.618036,-58.410236,2021,4,29,13,True
Ingreso,-34.633299,-58.468594,2020,9,22,14,True
Interna,-34.633299,-58.468594,2021,10,13,11,False
Interna,-34.588796,-58.38152,2020,8,30,19,False
Egreso,-34.579632,-58.427733,2021,1,6,19,False
Interna,-34.618036,-58.410236,2020,8,3,17,True
Interna,-34.618036,-58.410236,2021,7,2,19,False
Egreso,-34.633299,-58.468594,2021,2,1,6,False
Interna,,,2021,11,10,7,False
Interna,-34.53698,-58.470968,2021,5,1,19,True
Interna,-34.588796,-58.38152,2021,3,11,12,True
Ingreso,-34.633299,-58.468594,2020,11,14,4,False
Egreso,-34.588796,-58.38152,2021,8,10,6,False
Interna,-34.53698,-58.470968,2020,7,2,8,False
Interna,-34.53698,-58.470968,2020,12,24,20,True
Egreso,-34.588796,-58.38152,2021,12,21,7,True
Interna,-34.588796,-58.38152,2020,8,31,22,False
Ingreso,-34.588796,-58.38152,2020,8,16,19,False
Interna,-34.579632,-58.427733,2021,1,10,19,True
Interna,-34.633299,-58.468594,2021,4,27,0,False
Egreso,-34.633299,-58.468594,2020,6,7,15,False
Egreso,-34.588796,-58.38152,2020,9,18,11,True
Interna,-34.60855,-58.372951,2022,2,23,20,False
Interna,-34.60855,-58.372951,2021,10,22,18,True
Egreso,-34.633299,-58.468594,2021,3,1,9,True
Interna,-34.60855,-58.372951,2021,12,11,5,False
Egreso,-34.633299,-58.468594,2020,4,14,1,False
Interna,-34.53698,-58.470968,2022,2,21,18,False
Ingreso,-34.633299,-58.468594,2020,9,9,12,True
Interna,-34.588796,-58.38152,2021,2,12,6,True
Interna,-34.60855,-58.372951,2020,3,11,9,True
Ingreso,-34.633299,-58.468594,2020,9,19,14,True
Interna,-34.618036,-58.410236,2020,9,30,15,True
Interna,-34.633299,-58.468594,2021,10,23,2,False
Interna,-34.588796,-58.38152,2020,9,16,3,False
Interna,,,2021,12,7,10,False
Interna,-34.53698,-58.470968,2021,3,2,7,True
Interna,-34.60855,-58.372951,2022,2,11,12,False
Ingreso,-34.588796,-58.38152,2021,6,23,4,False
Egreso,-34.633299,-58.468594,2020,12,21,18,True
Ingreso,-34.633299,-58.468594,2020,8,13,21,False
Egreso,-34.588796,-58.38152,2020,8,19,23,False
Egreso,-34.579632,-58.427733,2021,9,15,10,False
Interna,-34.633299,-58.468594,2020,8,26,7,False
Interna,-34.53698,-58.470968000000006,2020,6,18,18,True
Interna,-34.633299,-58.468594,2021,4,22,9,False
Ingreso,-34.588796,-58.38152,2021,6,30,21,False
Interna,-34.579632,-58.427733,2020,12,7,0,True
Ingreso,-34.633299,-58.468594,2020,12,18,6,True
Interna,-34.579632,-58.427733,2021,9,21,6,False
Egreso,-34.588796,-58.38152,2020,8,12,10,False
Egreso,-34.588796,-58.38152,2022,1,30,12,True
Egreso,-34.633299,-58.468594,2020,5,1,5,False
Egreso,-34.588796,-58.38152,2021,1,5,5,False
Egreso,-34.633299,-58.468594,2020,4,25,15,False
Interna,-34.579632,-58.427733,2020,7,14,11,True
Interna,-34.588796,-58.38152,2021,3,17,13,True
Interna,-34.633299,-58.468594,2021,12,25,8,False
Interna,-34.53698,-58.470968,2021,6,21,7,False
Interna,-34.60855,-58.372951,2020,10,27,7,True
Interna,-34.60855,-58.372951,2020,3,16,2,False
Interna,-34.618036,-58.410236,2020,10,22,0,False
Interna,-34.618036,-58.410236,2020,12,20,18,True
Egreso,-34.588796,-58.38152,2020,6,28,11,False
Interna,-34.53698,-58.470968,2021,11,24,15,True
Ingreso,-34.633299,-58.468594,2021,5,11,5,False
Egreso,-34.633299,-58.468594,2021,11,12,16,True
Egreso,-34.588796,-58.38152,2020,5,8,4,False
Interna,-34.588796,-58.38152,2020,8,26,7,True
Interna,-34.588796,-58.38152,2021,3,28,22,False
Ingreso,-34.588796,-58.38152,2021,8,31,12,True
Interna,-34.53698,-58.470968,2020,7,7,6,False
Egreso,-34.633299,-58.468594,2021,5,24,3,False
Egreso,-34.633299,-58.468594,2020,7,25,18,True
Egreso,-34.588796,-58.38152,2021,5,23,19,False
Ingreso,-34.588796,-58.38152,2021,10,13,1,False
Interna,-34.60855,-58.372951,2021,11,14,3,False
Interna,-34.53698,-58.470968,2020,8,27,1,False
Ingreso,-34.588796,-58.38152,2021,4,20,16,True
Egreso,-34.579632,-58.427733,2021,1,23,12,False
Interna,-34.618036,-58.410236,2021,12,10,6,False
Interna,-34.588796,-58.38152,2020,12,12,11,True
Interna,-34.579632,-58.427733,2021,6,14,3,False
Interna,-34.60855,-58.372951,2021,3,7,13,True
Interna,-34.579632,-58.427733,2021,12,8,14,True
Interna,-34.579632,-58.427733,2022,2,22,6,False
Interna,-34.618036,-58.410236,2021,2,12,3,False
Interna,-34.618036,-58.410236,2020,10,2,1,False
Egreso,-34.633299,-58.468594,2021,4,22,3,False
Egreso,-34.633299,-58.468594,2021,12,17,6,True
Egreso,-34.579632,-58.427733,2021,4,9,7,False
Egreso,-34.579632,-58.427733,2021,6,1,19,False
Interna,-34.53698,-58.470968,2021,1,2,22,False
Egreso,-34.588796,-58.38152,2020,12,15,8,True
Interna,-34.53698,-58.470968,2021,12,31,17,True
Interna,-34.53698,-58.470968000000006,2020,6,13,19,True
Egreso,-34.579632,-58.427733,2021,5,18,2,False
Ingreso,-34.633299,-58.468594,2020,8,19,1,False
Interna,-34.633299,-58.468594,2020,9,14,16,False
Ingreso,-34.633299,-58.468594,2021,7,19,19,True
Interna,,,2022,1,20,22,False
Egreso,-34.633299,-58.468594,2021,1,27,12,True
Interna,-34.633299,-58.468594,2021,3,23,23,False
Interna,-34.618036,-58.410236,2021,5,2,5,False
Egreso,-34.633299,-58.468594,2021,7,22,8,True
Egreso,-34.588796,-58.38152,2022,1,18,14,True
Interna,-34.618036,-58.410236,2021,12,2,15,True
Interna,-34.633299,-58.468594,2021,9,26,18,False
Egreso,-34.633299,-58.468594,2021,2,5,20,True
Interna,-34.618036,-58.410236,2021,9,29,10,True
Interna,-34.618036,-58.410236,2020,6,1,7,True
Interna,-34.579632,-58.427733,2020,11,11,11,True
Ingreso,-34.588796,-58.38152,2021,3,1,18,True
Egreso,-34.579632,-58.427733,2020,7,19,23,False
Ingreso,-34.588796,-58.38152,2021,1,11,10,True
Egreso,-34.579632,-58.427733,2021,3,12,2,False
Interna,-34.633299,-58.468594,2021,2,16,5,False
Egreso,-34.579632,-58.427733,2020,10,7,18,False
Interna,-34.633299,-58.468594,2020,4,5,20,False
Egreso,-34.633299,-58.468594,2020,11,1,18,True
Interna,-34.60855,-58.372951,2021,12,30,20,False
Interna,-34.618036,-58.410236,2021,3,27,3,False
Egreso,-34.579632,-58.427733,2020,10,27,6,False
Ingreso,-34.588796,-58.38152,2022,3,7,4,False
Interna,-34.60855,-58.372951,2021,8,29,11,False
Ingreso,-34.588796,-58.38152,2021,4,21,2,False
Interna,-34.60855,-58.372951,2021,10,1,6,False
Interna,-34.53698,-58.470968,2021,3,20,2,False
Egreso,-34.579632,-58.427733,2021,6,22,0,False
Interna,-34.588796,-58.38152,2020,11,18,4,False
Interna,-34.633299,-58.468594,2020,6,21,10,False
Interna,-34.60855,-58.372951,2020,11,17,0,False
Interna,-34.53698,-58.470968,2021,4,9,11,True
Interna,-34.618036,-58.410236,2021,9,11,19,False
Ingreso,-34.588796,-58.38152,2021,3,4,7,True
Interna,-34.618036,-58.410236,2020,8,17,13,True
Interna,-34.60855,-58.372951,2021,3,21,18,True
Interna,-34.53698,-58.470968,2020,7,18,5,False
Ingreso,-34.588796,-58.38152,2022,2,6,2,False
Interna,-34.60855,-58.372951,2021,1,3,14,False
Interna,-34.618036,-58.410236,2021,2,16,8,False
Interna,-34.579632,-58.427733,2022,1,9,12,False
Interna,-34.60855,-58.372951,2020,10,29,8,True
Ingreso,-34.588796,-58.38152,2020,4,7,12,False
Interna,-34.60855,-58.372951,2020,8,20,1,False
Ingreso,-34.633299,-58.468594,2021,11,15,11,True
Ingreso,-34.633299,-58.468594,2021,11,13,4,False
Ingreso,-34.633299,-58.468594,2022,1,10,1,False
Interna,-34.618036,-58.410236,2022,1,26,13,True
Egreso,-34.579632000000004,-58.427733,2020,6,22,21,False
Interna,-34.633299,-58.468594,2020,10,14,4,False
Egreso,-34.633299,-58.468594,2020,4,26,11,False
Ingreso,-34.633299,-58.468594,2020,5,31,5,False
Interna,-34.633299,-58.468594,2021,11,3,23,False
Interna,-34.618036,-58.410236,2021,6,1,6,True
Interna,-34.618036,-58.410236,2022,2,11,16,True
Interna,-34.60855,-58.372951,2020,3,29,5,False
Egreso,-34.588796,-58.38152,2020,8,4,21,False
Interna,-34.579632,-58.427733,2021,10,19,9,True
Ingreso,-34.633299,-58.468594,2022,1,9,2,False
Interna,-34.633299,-58.468594,2020,12,10,14,False
Ingreso,-34.588796,-58.38152,2021,5,24,17,False
Egreso,-34.579632,-58.427733,2021,12,28,9,False
Egreso,-34.633299,-58.468594,2020,9,7,16,True
Egreso,-34.588796,-58.38152,2020,6,18,18,True
Egreso,-34.588796,-58.38152,2021,3,5,12,True
Interna,-34.579632,-58.427733,2021,10,14,3,False
